LAMMPS data file via write_data, version 7 Aug 2019, timestep = 10000

1000 atoms
2 atom types
500 bonds
1 bond types

-2.7000000000000000e+01 2.7000000000000000e+01 xlo xhi
-2.7000000000000000e+01 2.7000000000000000e+01 ylo yhi
-2.7000000000000000e+01 2.7000000000000000e+01 zlo zhi

Masses

1 1
2 1

Pair Coeffs # lj/cut

1 3 1
2 1 1

Bond Coeffs # harmonic

1 300 1

Atoms # full

9 5 1 0.0000000000000000e+00 4.7969019655590523e+00 6.6197271731030705e-01 -2.5779001035818013e+01 0 0 0
10 5 2 0.0000000000000000e+00 5.7600980344409471e+00 9.3002728268969304e-01 -2.5758998964181988e+01 0 0 0
873 437 1 0.0000000000000000e+00 1.6630194173835655e+00 -9.5719514832867940e+00 -2.5004011447162767e+01 0 0 0
874 437 2 0.0000000000000000e+00 2.0259805826164325e+00 -8.6650485167132043e+00 -2.5217988552837234e+01 0 0 0
790 395 2 0.0000000000000000e+00 -7.6098676744944029e+00 4.9329731369274326e+00 -2.4816146055321479e+01 0 0 0
582 291 2 0.0000000000000000e+00 -1.4279341282772586e+00 -1.0667113415120953e+01 -2.3343957831072899e+01 0 0 0
581 291 1 0.0000000000000000e+00 -1.9060658717227412e+00 -9.8438865848790460e+00 -2.3650042168927101e+01 0 0 0
699 350 1 0.0000000000000000e+00 2.4320976236742258e+00 -4.0699566117003405e-01 -2.3681965425823833e+01 0 0 0
700 350 2 0.0000000000000000e+00 3.3769023763257739e+00 -3.6500433882996591e-01 -2.3357033574176167e+01 0 0 0
789 395 1 0.0000000000000000e+00 -8.2751323255055986e+00 5.0680268630725669e+00 -2.4081854944678522e+01 0 0 0
709 355 1 0.0000000000000000e+00 2.7450504786973480e+00 5.5049944163382349e+00 -2.3622979235126614e+01 0 0 0
895 448 1 0.0000000000000000e+00 2.4791193890042424e+00 6.5801057249315065e+00 -2.3805564501685485e+01 0 0 0
896 448 2 0.0000000000000000e+00 2.6778448653573141e+00 6.3244244048088518e+00 -2.2859448627392815e+01 0 0 0
933 467 1 0.0000000000000000e+00 6.4840318668966974e+00 1.0927191869916442e+01 -2.2819108971638805e+01 0 0 0
934 467 2 0.0000000000000000e+00 6.6269681331033023e+00 1.1787808130083558e+01 -2.3307892028361195e+01 0 0 0
514 257 2 0.0000000000000000e+00 -9.3339587688672658e+00 -9.2130788612931891e+00 -2.1440986496353897e+01 0 0 0
513 257 1 0.0000000000000000e+00 -9.7920412311327336e+00 -8.3369211387068098e+00 -2.1591013503646103e+01 0 0 0
795 398 1 0.0000000000000000e+00 1.1094547994111041e+01 -5.7375341195713192e+00 -2.1672082883685814e+01 0 0 0
209 105 1 0.0000000000000000e+00 -6.4599986649552017e+00 -5.3209967517413990e+00 -2.2054004910535429e+01 0 0 0
796 398 2 0.0000000000000000e+00 1.0774912176760997e+01 -4.8557926084447374e+00 -2.1325146503605573e+01 0 0 0
503 252 1 0.0000000000000000e+00 1.2091772240539163e+00 -2.2270342838753221e+00 -2.2160017232454351e+01 0 0 0
504 252 2 0.0000000000000000e+00 2.3182277594608350e-01 -2.0379657161246776e+00 -2.2064983767545648e+01 0 0 0
864 432 2 0.0000000000000000e+00 9.8892040972757904e+00 6.2730636786967631e-01 -2.2474749719144430e+01 0 0 0
863 432 1 0.0000000000000000e+00 1.0650543669649883e+01 3.1660021467707473e-02 -2.2218688231303677e+01 0 0 0
797 399 1 0.0000000000000000e+00 1.1307250489525796e+01 9.4112306574964211e-01 -2.2179519701732435e+01 0 0 0
