LAMMPS data file via write_data, version 7 Aug 2019, timestep = 1000000

1000 atoms
2 atom types
500 bonds
1 bond types

-2.7000000000000000e+01 2.7000000000000000e+01 xlo xhi
-2.7000000000000000e+01 2.7000000000000000e+01 ylo yhi
-2.7000000000000000e+01 2.7000000000000000e+01 zlo zhi

Masses

1 1
2 1

Pair Coeffs # lj/cut

1 10 1
2 1 1

Bond Coeffs # harmonic

1 300 1

Atoms # full

904 452 2 0.0000000000000000e+00 -1.2952161501696345e+01 1.2594808313433778e+00 -2.6202911318773271e+01 0 0 1
862 431 2 0.0000000000000000e+00 -1.1230107172144917e+01 7.6429063448261725e-01 -2.6332938174839381e+01 0 0 1
340 170 2 0.0000000000000000e+00 -1.2452975490459757e+01 2.0579237657002567e+00 -2.6893097127696361e+01 0 0 1
272 136 2 0.0000000000000000e+00 -1.1774828865556495e+01 2.6991859690269973e+00 -2.6275440842742686e+01 0 -1 1
861 431 1 0.0000000000000000e+00 -1.1369095322020133e+01 1.5705153048713798e+00 -2.6840267447218338e+01 0 0 1
138 69 2 0.0000000000000000e+00 -1.0578601691638928e+01 2.3580775645085832e+00 -2.6192399249664021e+01 0 0 1
786 393 2 0.0000000000000000e+00 -1.3184753116577687e+01 3.0321729216742281e+00 -2.6982921544576083e+01 0 -1 1
892 446 2 0.0000000000000000e+00 -1.2161339972340148e+01 3.8896415878127977e+00 -2.6155148892617149e+01 1 0 0
304 152 2 0.0000000000000000e+00 -1.1071624367718380e+01 3.3399213059672661e+00 -2.6110013724454095e+01 1 0 1
918 459 2 0.0000000000000000e+00 -1.2964211727215416e+01 4.3184884789418208e+00 -2.6580738639390489e+01 0 0 1
584 292 2 0.0000000000000000e+00 -1.1104791351472436e+01 4.3725839377635971e+00 -2.6641861076463282e+01 0 0 1
452 226 2 0.0000000000000000e+00 -6.7180289416733876e+00 6.7229661328893284e+00 -1.3648198454138601e+01 0 0 0
451 226 1 0.0000000000000000e+00 -5.8173150587483127e+00 6.7062877995970975e+00 -1.3056021775111100e+01 0 0 0
40 20 2 0.0000000000000000e+00 -4.9354867115634562e+00 5.6860077504433919e+00 -1.2928881672787508e+01 0 0 0
580 290 2 0.0000000000000000e+00 -5.0456625647874569e+00 6.5031734830511088e+00 -1.3887781909128254e+01 0 0 0
579 290 1 0.0000000000000000e+00 -4.6908691714426540e+00 6.8065263981561621e+00 -1.3040596779890469e+01 0 0 0
306 153 2 0.0000000000000000e+00 -5.8645603690718122e+00 7.4580479353992164e+00 -1.4151002824558267e+01 0 0 0
810 405 2 0.0000000000000000e+00 -6.1045991105850508e+00 7.6904589041927967e+00 -1.2792031903731100e+01 0 0 0
305 153 1 0.0000000000000000e+00 -5.1736701422769524e+00 7.7669673814628890e+00 -1.3504404719657581e+01 0 0 0
190 95 2 0.0000000000000000e+00 -3.5531083401385821e+00 7.4112223633199275e+00 -1.3035706252985234e+01 0 0 0
90 45 2 0.0000000000000000e+00 -5.7025703552285600e+00 8.9008813407791383e+00 -1.3359099240532091e+01 0 0 0
907 454 1 0.0000000000000000e+00 -4.5049281873789502e+00 8.8501393985938126e+00 -1.3298239617274112e+01 0 0 0
204 102 2 0.0000000000000000e+00 -5.1709865146425384e+00 9.7813754291761370e+00 -1.3484297370870497e+01 0 0 0
908 454 2 0.0000000000000000e+00 -3.5398110185496878e+00 8.9045942766844277e+00 -1.3649498315502379e+01 0 0 0
376 188 2 0.0000000000000000e+00 -3.1906978406329429e+00 1.0176198188728119e+01 -1.2964761793923635e+01 0 0 0
732 366 2 0.0000000000000000e+00 -7.3697602490085643e+00 5.0265531495952605e+00 -1.2718214792885837e+01 0 0 0
731 366 1 0.0000000000000000e+00 -7.5927475022109086e+00 5.3341792689395762e+00 -1.1828041692276971e+01 0 0 0
840 420 2 0.0000000000000000e+00 -6.4442299559291509e+00 4.8976775608191430e+00 -1.2340012322848541e+01 0 0 0
192 96 2 0.0000000000000000e+00 -5.4701739217861158e+00 5.3792373395049626e+00 -1.1747089254550337e+01 0 0 0
370 185 2 0.0000000000000000e+00 -8.7324594126812940e+00 6.5775343320342223e+00 -1.1918741615315046e+01 0 0 0
782 391 2 0.0000000000000000e+00 -7.4379674282504515e+00 6.3144325891475210e+00 -1.2259657376128052e+01 0 0 0
